Gene,Non-unique Gene name,Annotation,No. isolates,No. sequences,Avg sequences per isolate,Genome Fragment,Order within Fragment,Accessory Fragment,Accessory Order with Fragment,QC,Min group size nuc,Max group size nuc,Avg group size nuc,Lactobacillus_crispatus__UMB0803__GCA_002861765.1,Lactobacillus_crispatus__UMB6887__GCA_030216545.1,Lactobacillus_crispatus__UMB7805__GCA_030226265.1,Lactobacillus_crispatus__UMB8929B__GCA_030230695.1
iphP,iphP;,Tyrosine-protein phosphatase;hypothetical protein,4,5,1.25,47,20,,,,228,774,624.6,HJHFJAOG_00650,MLMIAKCI_00564;MLMIAKCI_01803,AOHABJFI_00279,LCPJMJGF_01912
thiD,thiD,Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase,4,4,1.0,47,19,,,,816,816,816.0,HJHFJAOG_00648,MLMIAKCI_01805,AOHABJFI_00277,LCPJMJGF_01910
group_553,,hypothetical protein,4,4,1.0,47,16,,,,633,633,633.0,HJHFJAOG_00631,MLMIAKCI_02180,AOHABJFI_00260,LCPJMJGF_01756
group_550,,hypothetical protein,4,4,1.0,47,13,,,,282,282,282.0,HJHFJAOG_00636,MLMIAKCI_01817,AOHABJFI_00265,LCPJMJGF_01751
gatD,gatD,Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD,4,4,1.0,47,12,,,,687,687,687.0,HJHFJAOG_00642,MLMIAKCI_01811,AOHABJFI_00271,LCPJMJGF_01900
yicL_2,yicL_2,putative inner membrane transporter YicL,4,4,1.0,47,11,,,,921,921,921.0,HJHFJAOG_00634,MLMIAKCI_02183,AOHABJFI_00263,LCPJMJGF_01753
group_545,,hypothetical protein,4,4,1.0,47,6,,,,1224,1227,1224.75,HJHFJAOG_00647,MLMIAKCI_01806,AOHABJFI_00276,LCPJMJGF_01904
group_544,,hypothetical protein,4,4,1.0,47,5,,,,645,645,645.0,HJHFJAOG_00632,MLMIAKCI_02181,AOHABJFI_00261,LCPJMJGF_01755
group_542,,hypothetical protein,4,4,1.0,47,3,,,,873,876,875.25,HJHFJAOG_00638,MLMIAKCI_01815,AOHABJFI_00267,LCPJMJGF_01748
yicL_1~~~yicL_3,yicL_1;yicL_3,putative inner membrane transporter YicL,4,4,1.0,47,2,,,,930,975,941.25,HJHFJAOG_00635,MLMIAKCI_02184,AOHABJFI_00264,LCPJMJGF_01752
yicL_3~~~yicL_1,yicL_3;yicL_1,putative inner membrane transporter YicL,4,4,1.0,47,1,,,,666,909,848.25,HJHFJAOG_00633,MLMIAKCI_02182,AOHABJFI_00262,LCPJMJGF_01754
group_541,,hypothetical protein,4,4,1.0,46,65,,,,699,699,699.0,HJHFJAOG_00575,MLMIAKCI_02130,AOHABJFI_01815,LCPJMJGF_00473
licC_2,;licC_2,hypothetical protein;Lichenan permease IIC component,4,7,1.75,46,64,,,,210,747,401.14285714285717,HJHFJAOG_00609,MLMIAKCI_00503;MLMIAKCI_00504,AOHABJFI_01668;AOHABJFI_01669,LCPJMJGF_00507;LCPJMJGF_00508
nagR,nagR,HTH-type transcriptional repressor NagR,4,4,1.0,46,63,,,,702,702,702.0,HJHFJAOG_00585,MLMIAKCI_00480,AOHABJFI_01805,LCPJMJGF_00483
nfrA1,;nfrA1,hypothetical protein;FMN reductase (NADPH),4,5,1.25,46,62,,,,165,759,609.0,HJHFJAOG_00618,MLMIAKCI_00513,AOHABJFI_01659,LCPJMJGF_00518;LCPJMJGF_00517
srmB,srmB,ATP-dependent RNA helicase SrmB,4,4,1.0,46,61,,,,2232,2232,2232.0,HJHFJAOG_00621,MLMIAKCI_00516,AOHABJFI_01656,LCPJMJGF_00521
group_540,,hypothetical protein,4,4,1.0,46,60,,,,396,396,396.0,HJHFJAOG_00614,MLMIAKCI_00509,AOHABJFI_01663,LCPJMJGF_00513
npr,npr,NADH peroxidase,4,4,1.0,46,59,,,,1368,1368,1368.0,HJHFJAOG_00591,MLMIAKCI_00485,AOHABJFI_01799,LCPJMJGF_00489
group_539,,hypothetical protein,4,4,1.0,46,58,,,,1185,1185,1185.0,HJHFJAOG_00550,MLMIAKCI_00022,AOHABJFI_01840,LCPJMJGF_00448
pcrA,pcrA,ATP-dependent DNA helicase PcrA,4,4,1.0,46,57,,,,2247,2247,2247.0,HJHFJAOG_00571,MLMIAKCI_02134,AOHABJFI_01819,LCPJMJGF_00469
group_538,,Oleate hydratase,4,4,1.0,46,56,,,,1773,1773,1773.0,HJHFJAOG_00551,MLMIAKCI_00021,AOHABJFI_01839,LCPJMJGF_00449
nhaC,nhaC,Na(+)/H(+) antiporter NhaC,4,4,1.0,46,55,,,,1374,1374,1374.0,HJHFJAOG_00561,MLMIAKCI_02144,AOHABJFI_01829,LCPJMJGF_00459
group_537,,hypothetical protein,4,4,1.0,46,54,,,,660,660,660.0,HJHFJAOG_00603,MLMIAKCI_00497,AOHABJFI_01787,LCPJMJGF_00501
group_536,,hypothetical protein,4,4,1.0,46,53,,,,201,201,201.0,HJHFJAOG_00612,MLMIAKCI_00507,AOHABJFI_01665,LCPJMJGF_00511
group_535,,hypothetical protein,4,4,1.0,46,52,,,,231,231,231.0,HJHFJAOG_00613,MLMIAKCI_00508,AOHABJFI_01664,LCPJMJGF_00512
dppA_3~~~dppA_2,;dppA_3;dppA_2,hypothetical protein;Dipeptide-binding protein,4,7,1.75,46,51,,,,273,1617,912.4285714285714,HJHFJAOG_00588;HJHFJAOG_00587,MLMIAKCI_00482,AOHABJFI_01803;AOHABJFI_01802,LCPJMJGF_00485;LCPJMJGF_00486
group_534,,hypothetical protein,4,4,1.0,46,50,,,,1116,1116,1116.0,HJHFJAOG_00586,MLMIAKCI_00481,AOHABJFI_01804,LCPJMJGF_00484
group_533,,hypothetical protein,4,4,1.0,46,49,,,,402,402,402.0,HJHFJAOG_00563,MLMIAKCI_02142,AOHABJFI_01827,LCPJMJGF_00461
ybhL_2,ybhL_2,Inner membrane protein YbhL,4,4,1.0,46,48,,,,711,711,711.0,HJHFJAOG_00564,MLMIAKCI_02141,AOHABJFI_01826,LCPJMJGF_00462
group_532,,hypothetical protein,4,4,1.0,46,47,,,,117,117,117.0,HJHFJAOG_00610,MLMIAKCI_00505,AOHABJFI_01667,LCPJMJGF_00509
group_531,,hypothetical protein,4,4,1.0,46,46,,,,1035,1035,1035.0,HJHFJAOG_00562,MLMIAKCI_02143,AOHABJFI_01828,LCPJMJGF_00460
pbpX_1,pbpX_1,Putative penicillin-binding protein PbpX,4,4,1.0,46,45,,,,1035,1035,1035.0,HJHFJAOG_00560,MLMIAKCI_02145,AOHABJFI_01830,LCPJMJGF_00458
pspB_2,pspB_2,Putative phosphoserine phosphatase 2,4,4,1.0,46,44,,,,576,576,576.0,HJHFJAOG_00605,MLMIAKCI_00499,AOHABJFI_01785,LCPJMJGF_00503
group_530,,hypothetical protein,4,4,1.0,46,43,,,,321,321,321.0,HJHFJAOG_00593,MLMIAKCI_00487,AOHABJFI_01797,LCPJMJGF_00491
group_529,,hypothetical protein,4,4,1.0,46,42,,,,672,672,672.0,HJHFJAOG_00607,MLMIAKCI_00501,AOHABJFI_01671,LCPJMJGF_00505
group_527,,hypothetical protein,4,4,1.0,46,40,,,,342,342,342.0,HJHFJAOG_00599,MLMIAKCI_00493,AOHABJFI_01791,LCPJMJGF_00497
group_526,,hypothetical protein,4,4,1.0,46,39,,,,771,771,771.0,HJHFJAOG_00623,MLMIAKCI_00518,AOHABJFI_01654,LCPJMJGF_00523
mgtA_1,mgtA_1,Magnesium-transporting ATPase P-type 1,4,4,1.0,46,38,,,,2688,2688,2688.0,HJHFJAOG_00600,MLMIAKCI_00494,AOHABJFI_01790,LCPJMJGF_00498
yerH,yerH,putative lipoprotein YerH,4,4,1.0,46,37,,,,1149,1149,1149.0,HJHFJAOG_00569,MLMIAKCI_02136,AOHABJFI_01821,LCPJMJGF_00467
group_525,,hypothetical protein,4,4,1.0,46,36,,,,378,378,378.0,HJHFJAOG_00620,MLMIAKCI_00515,AOHABJFI_01657,LCPJMJGF_00520
psiE,psiE,Protein PsiE,4,4,1.0,46,35,,,,408,408,408.0,HJHFJAOG_00616,MLMIAKCI_00511,AOHABJFI_01661,LCPJMJGF_00515
rfbX,rfbX,Putative O-antigen transporter,4,4,1.0,46,34,,,,1431,1431,1431.0,HJHFJAOG_00576,MLMIAKCI_02129,AOHABJFI_01814,LCPJMJGF_00474
gatB,gatB,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B,4,4,1.0,46,33,,,,1431,1431,1431.0,HJHFJAOG_00566,MLMIAKCI_02139,AOHABJFI_01824,LCPJMJGF_00464
group_524,,hypothetical protein,4,4,1.0,46,32,,,,1329,1329,1329.0,HJHFJAOG_00622,MLMIAKCI_00517,AOHABJFI_01655,LCPJMJGF_00522
group_523,,Calcium-transporting ATPase 1,4,4,1.0,46,31,,,,2814,2814,2814.0,HJHFJAOG_00578,MLMIAKCI_02127,AOHABJFI_01812,LCPJMJGF_00476
rbsKrbiA_1,rbsK/rbiA_1,Bifunctional ribokinase/ribose-5-phosphate isomerase A,4,4,1.0,46,30,,,,684,684,684.0,HJHFJAOG_00596,MLMIAKCI_00490,AOHABJFI_01794,LCPJMJGF_00494
group_522,,IS200/IS605 family transposase ISLhe65,4,4,1.0,46,29,,,,1152,1152,1152.0,HJHFJAOG_00579,MLMIAKCI_02126,AOHABJFI_01811,LCPJMJGF_00477
gatA,gatA,Glutamyl-tRNA(Gln) amidotransferase subunit A,4,4,1.0,46,28,,,,1440,1440,1440.0,HJHFJAOG_00567,MLMIAKCI_02138,AOHABJFI_01823,LCPJMJGF_00465
group_521,,hypothetical protein,4,4,1.0,46,27,,,,873,873,873.0,HJHFJAOG_00611,MLMIAKCI_00506,AOHABJFI_01666,LCPJMJGF_00510
group_520,,hypothetical protein,4,4,1.0,46,26,,,,1155,1155,1155.0,HJHFJAOG_00577,MLMIAKCI_02128,AOHABJFI_01813,LCPJMJGF_00475
gpmA_1,;gpmA_1,hypothetical protein;23-bisphosphoglycerate-dependent phosphoglycerate mutase,4,4,1.0,46,25,,,,441,531,508.5,HJHFJAOG_00604,MLMIAKCI_00498,AOHABJFI_01786,LCPJMJGF_00502
gatC,gatC,Glutamyl-tRNA(Gln) amidotransferase subunit C,4,4,1.0,46,24,,,,309,309,309.0,HJHFJAOG_00568,MLMIAKCI_02137,AOHABJFI_01822,LCPJMJGF_00466
tagA,tagA,N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase,4,4,1.0,46,23,,,,732,732,732.0,HJHFJAOG_00583,MLMIAKCI_02122,AOHABJFI_01807,LCPJMJGF_00481
ligA,ligA,DNA ligase,4,4,1.0,46,22,,,,2007,2007,2007.0,HJHFJAOG_00570,MLMIAKCI_02135,AOHABJFI_01820,LCPJMJGF_00468
UgpQ,UgpQ,Glycerophosphodiester phosphodiesterase,4,4,1.0,46,21,,,,687,687,687.0,HJHFJAOG_00602,MLMIAKCI_00496,AOHABJFI_01788,LCPJMJGF_00500
group_519,,hypothetical protein,4,4,1.0,46,20,,,,1065,1065,1065.0,HJHFJAOG_00606,MLMIAKCI_00500,AOHABJFI_01784,LCPJMJGF_00504
group_518,,hypothetical protein,4,4,1.0,46,19,,,,501,501,501.0,HJHFJAOG_00558,MLMIAKCI_02147,AOHABJFI_01832,LCPJMJGF_00456
dagK,dagK,Diacylglycerol kinase,4,4,1.0,46,18,,,,921,921,921.0,HJHFJAOG_00565,MLMIAKCI_02140,AOHABJFI_01825,LCPJMJGF_00463
nadE,nadE,NH(3)-dependent NAD(+) synthetase,4,4,1.0,46,17,,,,831,831,831.0,HJHFJAOG_00580,MLMIAKCI_02125,AOHABJFI_01810,LCPJMJGF_00478
tagD,tagD,Glycerol-3-phosphate cytidylyltransferase,4,4,1.0,46,16,,,,387,387,387.0,HJHFJAOG_00584,MLMIAKCI_00479,AOHABJFI_01806,LCPJMJGF_00482
iolU_1,iolU_1,scyllo-inositol 2-dehydrogenase (NADP(+)) IolU,4,4,1.0,46,15,,,,990,990,990.0,HJHFJAOG_00597,MLMIAKCI_00491,AOHABJFI_01793,LCPJMJGF_00495
bmr3,bmr3,Multidrug resistance protein 3,4,4,1.0,46,14,,,,1464,1464,1464.0,HJHFJAOG_00553,MLMIAKCI_00019,AOHABJFI_01837,LCPJMJGF_00451
licC_1,licC_1,Lichenan permease IIC component,4,4,1.0,46,13,,,,552,552,552.0,HJHFJAOG_00608,MLMIAKCI_00502,AOHABJFI_01670,LCPJMJGF_00506
dapX_2,dapX_2,putative N-acetyl-LL-diaminopimelate aminotransferase,4,4,1.0,46,12,,,,1173,1173,1173.0,HJHFJAOG_00598,MLMIAKCI_00492,AOHABJFI_01792,LCPJMJGF_00496
hexR_1,hexR_1,HTH-type transcriptional regulator HexR,4,4,1.0,46,11,,,,834,834,834.0,HJHFJAOG_00595,MLMIAKCI_00489,AOHABJFI_01795,LCPJMJGF_00493
group_517,,putative RNA methyltransferase,4,4,1.0,46,10,,,,1350,1350,1350.0,HJHFJAOG_00559,MLMIAKCI_02146,AOHABJFI_01831,LCPJMJGF_00457
amt,amt,Ammonium transporter,4,4,1.0,46,9,,,,1251,1251,1251.0,HJHFJAOG_00619,MLMIAKCI_00514,AOHABJFI_01658,LCPJMJGF_00519
maa_1,maa_1,Maltose O-acetyltransferase,4,4,1.0,46,8,,,,603,603,603.0,HJHFJAOG_00615,MLMIAKCI_00510,AOHABJFI_01662,LCPJMJGF_00514
group_516,,hypothetical protein,4,4,1.0,46,7,,,,249,249,249.0,HJHFJAOG_00592,MLMIAKCI_00486,AOHABJFI_01798,LCPJMJGF_00490
group_515,,hypothetical protein,4,4,1.0,46,6,,,,1476,1476,1476.0,HJHFJAOG_00594,MLMIAKCI_00488,AOHABJFI_01796,LCPJMJGF_00492
wclR,wclR,UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol alpha-13-galactosyltransferase,4,4,1.0,46,5,,,,1092,1092,1092.0,HJHFJAOG_00582,MLMIAKCI_02123,AOHABJFI_01808,LCPJMJGF_00480
group_514,,hypothetical protein,4,4,1.0,46,4,,,,648,648,648.0,HJHFJAOG_00572,MLMIAKCI_02133,AOHABJFI_01818,LCPJMJGF_00470
pncB2,pncB2,Nicotinate phosphoribosyltransferase pncB2,4,4,1.0,46,3,,,,1479,1479,1479.0,HJHFJAOG_00581,MLMIAKCI_02124,AOHABJFI_01809,LCPJMJGF_00479
group_513,,hypothetical protein,4,4,1.0,46,2,,,,513,513,513.0,HJHFJAOG_00552,MLMIAKCI_00020,AOHABJFI_01838,LCPJMJGF_00450
group_512,,Protein SprT-like protein,4,4,1.0,46,1,,,,459,459,459.0,HJHFJAOG_00574,MLMIAKCI_02131,AOHABJFI_01816,LCPJMJGF_00472
group_510,,hypothetical protein,4,4,1.0,43,56,,,,192,192,192.0,HJHFJAOG_00530,MLMIAKCI_01415,AOHABJFI_01959,LCPJMJGF_01160
group_509,,hypothetical protein,4,4,1.0,43,55,,,,1770,1773,1772.25,HJHFJAOG_00546,MLMIAKCI_01181,AOHABJFI_01985,LCPJMJGF_01143
veg,veg,Protein Veg,4,4,1.0,43,53,,,,258,258,258.0,HJHFJAOG_00889,MLMIAKCI_01177,AOHABJFI_01989,LCPJMJGF_01139
group_507,,hypothetical protein,4,4,1.0,43,52,,,,753,753,753.0,HJHFJAOG_00547,MLMIAKCI_01180,AOHABJFI_01986,LCPJMJGF_01142
group_506,,hypothetical protein;IS30 family transposase IS1070,4,4,1.0,43,51,,,,309,555,493.5,HJHFJAOG_00529,MLMIAKCI_01414,AOHABJFI_01958,LCPJMJGF_01161
group_505,,hypothetical protein,4,4,1.0,43,50,,,,1374,1374,1374.0,HJHFJAOG_00542,MLMIAKCI_01427,AOHABJFI_01981,LCPJMJGF_01147
oppF_2,oppF_2,Oligopeptide transport ATP-binding protein OppF,4,4,1.0,43,49,,,,945,945,945.0,HJHFJAOG_00873,MLMIAKCI_01544,AOHABJFI_02300,LCPJMJGF_01827
trpS2,trpS2,Tryptophan--tRNA ligase 2,4,4,1.0,43,48,,,,1023,1023,1023.0,HJHFJAOG_00880,MLMIAKCI_01169,AOHABJFI_01998,LCPJMJGF_01834
rnmV,rnmV,Ribonuclease M5,4,4,1.0,43,47,,,,567,567,567.0,HJHFJAOG_00887,MLMIAKCI_01175,AOHABJFI_01991,LCPJMJGF_01137
group_504,,hypothetical protein,4,4,1.0,43,46,,,,663,663,663.0,HJHFJAOG_00877,MLMIAKCI_01166,AOHABJFI_02001,LCPJMJGF_01831
tadA_2,tadA_2,tRNA-specific adenosine deaminase,4,4,1.0,43,45,,,,480,480,480.0,HJHFJAOG_00881,MLMIAKCI_01170,AOHABJFI_01997,LCPJMJGF_01835
glmU,glmU,Bifunctional protein GlmU,4,4,1.0,43,44,,,,1386,1386,1386.0,HJHFJAOG_00891,MLMIAKCI_01179,AOHABJFI_01987,LCPJMJGF_01141
group_503,,hypothetical protein,4,4,1.0,43,43,,,,519,525,523.5,HJHFJAOG_00537,MLMIAKCI_01422,AOHABJFI_01976,LCPJMJGF_01152
guaA_1,guaA_1,GMP synthase [glutamine-hydrolyzing],4,4,1.0,43,42,,,,1551,1551,1551.0,HJHFJAOG_00531,MLMIAKCI_01416,AOHABJFI_01970,LCPJMJGF_01159
murA1,murA1,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,4,4,1.0,43,41,,,,1296,1296,1296.0,HJHFJAOG_00538,MLMIAKCI_01423,AOHABJFI_01977,LCPJMJGF_01151
dppC,dppC,Dipeptide transport system permease protein DppC,4,4,1.0,43,39,,,,1032,1032,1032.0,HJHFJAOG_00871,MLMIAKCI_01542,AOHABJFI_02298,LCPJMJGF_01825
rhaR~~~rhaS,rhaR;rhaS,HTH-type transcriptional activator RhaR;HTH-type transcriptional activator RhaS,4,4,1.0,43,36,,,,813,813,813.0,HJHFJAOG_00535,MLMIAKCI_01420,AOHABJFI_01974,LCPJMJGF_01155
group_497,,hypothetical protein,4,4,1.0,43,33,,,,279,279,279.0,HJHFJAOG_00543,MLMIAKCI_01428,AOHABJFI_01982,LCPJMJGF_01146
xpt,xpt,Xanthine phosphoribosyltransferase,4,4,1.0,43,32,,,,579,579,579.0,HJHFJAOG_00533,MLMIAKCI_01418,AOHABJFI_01972,LCPJMJGF_01157
rpoE,rpoE,DNA-directed RNA polymerase subunit delta;putative DNA-directed RNA polymerase subunit delta,4,4,1.0,43,31,,,,504,555,516.75,HJHFJAOG_00540,MLMIAKCI_01425,AOHABJFI_01979,LCPJMJGF_01149
guaB,guaB,Inosine-5'-monophosphate dehydrogenase,4,4,1.0,43,30,,,,1146,1146,1146.0,HJHFJAOG_00869,MLMIAKCI_01540,AOHABJFI_02296,LCPJMJGF_01823
pepE_1,pepE_1,Aminopeptidase E,4,4,1.0,43,28,,,,1317,1317,1317.0,HJHFJAOG_00874,MLMIAKCI_01163,AOHABJFI_02004,LCPJMJGF_01828
group_494,,hypothetical protein,4,4,1.0,43,26,,,,585,585,585.0,HJHFJAOG_00882,MLMIAKCI_01171,AOHABJFI_01996,LCPJMJGF_01836
rsmA,rsmA,Ribosomal RNA small subunit methyltransferase A,4,4,1.0,43,25,,,,885,885,885.0,HJHFJAOG_00888,MLMIAKCI_01176,AOHABJFI_01990,LCPJMJGF_01138
pyrG,pyrG,CTP synthase,4,4,1.0,43,23,,,,1620,1620,1620.0,HJHFJAOG_00539,MLMIAKCI_01424,AOHABJFI_01978,LCPJMJGF_01150
pepDA_1,pepDA_1,Dipeptidase A,4,4,1.0,43,21,,,,1425,1425,1425.0,HJHFJAOG_00536,MLMIAKCI_01421,AOHABJFI_01975,LCPJMJGF_01154
mgtA_3~~~mgtB,;mgtA_3;mgtB,hypothetical protein;Magnesium-transporting ATPase P-type 1,4,7,1.75,43,20,,,,249,2670,1531.7142857142858,HJHFJAOG_00884;HJHFJAOG_00883,MLMIAKCI_01172,AOHABJFI_01994;AOHABJFI_01995,LCPJMJGF_01838;LCPJMJGF_01837
group_491,,Nucleobase transporter PlUacP,4,4,1.0,43,19,,,,1287,1287,1287.0,HJHFJAOG_00534,MLMIAKCI_01419,AOHABJFI_01973,LCPJMJGF_01156
prs_1,prs_1,Ribose-phosphate pyrophosphokinase,4,4,1.0,43,17,,,,975,975,975.0,HJHFJAOG_00545,MLMIAKCI_01182,AOHABJFI_01984,LCPJMJGF_01144
greA_1,greA_1,Transcription elongation factor GreA,4,4,1.0,43,16,,,,462,462,462.0,HJHFJAOG_00876,MLMIAKCI_01165,AOHABJFI_02002,LCPJMJGF_01830
metG,metG,Methionine--tRNA ligase,4,4,1.0,43,15,,,,1977,1977,1977.0,HJHFJAOG_00885,MLMIAKCI_01173,AOHABJFI_01993,LCPJMJGF_01135
dppD,dppD,Dipeptide transport ATP-binding protein DppD,4,4,1.0,43,14,,,,1059,1059,1059.0,HJHFJAOG_00872,MLMIAKCI_01543,AOHABJFI_02299,LCPJMJGF_01826
dtd3,dtd3,D-aminoacyl-tRNA deacylase,4,4,1.0,43,12,,,,780,780,780.0,HJHFJAOG_00886,MLMIAKCI_01174,AOHABJFI_01992,LCPJMJGF_01136
group_488,,hypothetical protein,4,4,1.0,43,11,,,,594,594,594.0,HJHFJAOG_00879,MLMIAKCI_01168,AOHABJFI_01999,LCPJMJGF_01833
bglK,bglK,Beta-glucoside kinase,4,4,1.0,43,10,,,,921,921,921.0,HJHFJAOG_00544,MLMIAKCI_01429,AOHABJFI_01983,LCPJMJGF_01145
purR,purR,Purine biosynthesis transcriptional repressor PurR,4,4,1.0,43,9,,,,831,831,831.0,HJHFJAOG_00890,MLMIAKCI_01178,AOHABJFI_01988,LCPJMJGF_01140
dppB,dppB,Dipeptide transport system permease protein DppB,4,4,1.0,43,4,,,,930,930,930.0,HJHFJAOG_00870,MLMIAKCI_01541,AOHABJFI_02297,LCPJMJGF_01824
group_484,,Acid shock protein,4,4,1.0,43,3,,,,426,426,426.0,HJHFJAOG_00875,MLMIAKCI_01164,AOHABJFI_02003,LCPJMJGF_01829
group_483,,hypothetical protein,4,4,1.0,43,2,,,,426,426,426.0,HJHFJAOG_00541,MLMIAKCI_01426,AOHABJFI_01980,LCPJMJGF_01148
group_481,,hypothetical protein,4,4,1.0,42,3,,,,516,516,516.0,HJHFJAOG_00524,MLMIAKCI_00286,AOHABJFI_00358,LCPJMJGF_01170
group_479,,hypothetical protein,4,4,1.0,41,35,,,,693,840,803.25,HJHFJAOG_00510,MLMIAKCI_00830,AOHABJFI_00334,LCPJMJGF_01074
pstS1_1,pstS1_1,Phosphate-binding protein PstS 1,4,4,1.0,41,34,,,,885,885,885.0,HJHFJAOG_00517,MLMIAKCI_00837,AOHABJFI_00341,LCPJMJGF_01067
psaA,psaA,Manganese ABC transporter substrate-binding lipoprotein PsaA,4,4,1.0,41,33,,,,888,888,888.0,HJHFJAOG_01747,MLMIAKCI_00215,AOHABJFI_00313,LCPJMJGF_01092
mdtP_2~~~mdtP_1,;mdtP_2;mdtP_1,hypothetical protein;Multidrug transporter protein MdtP,4,5,1.25,41,32,,,,474,1461,1171.2,HJHFJAOG_01743,MLMIAKCI_02228;MLMIAKCI_00219,AOHABJFI_00317,LCPJMJGF_01088
pstB3_3,pstB3_3,Phosphate import ATP-binding protein PstB 3,4,4,1.0,41,31,,,,756,756,756.0,HJHFJAOG_00520,MLMIAKCI_00840,AOHABJFI_00344,LCPJMJGF_01064
metK,metK,S-adenosylmethionine synthase,4,4,1.0,41,30,,,,1200,1200,1200.0,HJHFJAOG_01744,MLMIAKCI_00218,AOHABJFI_00316,LCPJMJGF_01089
mupG_1~~~mupG_2,mupG_1;mupG_2,6-phospho-N-acetylmuramidase,4,4,1.0,41,29,,,,1044,1143,1118.25,HJHFJAOG_01737,MLMIAKCI_02234,AOHABJFI_00323,LCPJMJGF_01084
menA_2,menA_2,14-dihydroxy-2-naphthoate octaprenyltransferase,4,4,1.0,41,27,,,,900,900,900.0,HJHFJAOG_00507,MLMIAKCI_00827,AOHABJFI_00331,LCPJMJGF_01076
leuS,leuS,Leucine--tRNA ligase,4,4,1.0,41,25,,,,2415,2415,2415.0,HJHFJAOG_00513,MLMIAKCI_00833,AOHABJFI_00337,LCPJMJGF_01071
dppA_1,dppA_1,Dipeptide-binding protein,4,4,1.0,41,23,,,,1209,1209,1209.0,HJHFJAOG_00515,MLMIAKCI_00835,AOHABJFI_00339,LCPJMJGF_01069
ybbH~~~ybbH_1~~~ybbH_2,ybbH;ybbH_1;ybbH_2,putative HTH-type transcriptional regulator YbbH,4,4,1.0,41,22,,,,552,846,772.5,HJHFJAOG_01736,MLMIAKCI_02235,AOHABJFI_00324,LCPJMJGF_01083
pstC,pstC,Phosphate transport system permease protein PstC,4,4,1.0,41,21,,,,909,909,909.0,HJHFJAOG_00518,MLMIAKCI_00838,AOHABJFI_00342,LCPJMJGF_01066
cydB,cydB,Cytochrome bd-I ubiquinol oxidase subunit 2,4,4,1.0,41,20,,,,1017,1017,1017.0,HJHFJAOG_00502,MLMIAKCI_00822,AOHABJFI_00326,LCPJMJGF_01081
menG,menG,Demethylmenaquinone methyltransferase,4,4,1.0,41,19,,,,702,702,702.0,HJHFJAOG_00505,MLMIAKCI_00825,AOHABJFI_00329,LCPJMJGF_01078
group_476,,Type II NADH:quinone oxidoreductase,4,4,1.0,41,18,,,,1221,1221,1221.0,HJHFJAOG_00508,MLMIAKCI_00828,AOHABJFI_00332,LCPJMJGF_01075
phoB,phoB,Phosphate regulon transcriptional regulatory protein PhoB,4,4,1.0,41,17,,,,678,678,678.0,HJHFJAOG_00522,MLMIAKCI_00842,AOHABJFI_00346,LCPJMJGF_01062
group_475,,hypothetical protein,4,4,1.0,41,16,,,,666,666,666.0,HJHFJAOG_00512,MLMIAKCI_00832,AOHABJFI_00336,LCPJMJGF_01072
murJ_1,murJ_1,Lipid II flippase MurJ,4,4,1.0,41,14,,,,1644,1644,1644.0,HJHFJAOG_00514,MLMIAKCI_00834,AOHABJFI_00338,LCPJMJGF_01070
phoU_2,phoU_2,Phosphate-specific transport system accessory protein PhoU,4,4,1.0,41,12,,,,642,642,642.0,HJHFJAOG_00521,MLMIAKCI_00841,AOHABJFI_00345,LCPJMJGF_01063
rcsC,rcsC,Sensor histidine kinase RcsC,4,4,1.0,41,11,,,,1677,1677,1677.0,HJHFJAOG_00523,MLMIAKCI_00843,AOHABJFI_00347,LCPJMJGF_01061
benM_1,benM_1,HTH-type transcriptional regulator BenM,4,4,1.0,41,8,,,,924,924,924.0,HJHFJAOG_00511,MLMIAKCI_00831,AOHABJFI_00335,LCPJMJGF_01073
pstA2,pstA2,Phosphate transport system permease protein PstA 2,4,4,1.0,41,7,,,,876,876,876.0,HJHFJAOG_00519,MLMIAKCI_00839,AOHABJFI_00343,LCPJMJGF_01065
group_472,,hypothetical protein,4,4,1.0,41,6,,,,246,246,246.0,HJHFJAOG_00516,MLMIAKCI_00836,AOHABJFI_00340,LCPJMJGF_01068
hepT,hepT,Heptaprenyl diphosphate synthase component 2,4,4,1.0,41,5,,,,990,990,990.0,HJHFJAOG_00506,MLMIAKCI_00826,AOHABJFI_00330,LCPJMJGF_01077
murQ,murQ,N-acetylmuramic acid 6-phosphate etherase,4,4,1.0,41,4,,,,894,897,894.75,HJHFJAOG_01740,MLMIAKCI_02231,AOHABJFI_00320,LCPJMJGF_01086
cydD,cydD,Glutathione/L-cysteine transport system ATP-binding/permease protein CydD,4,4,1.0,41,3,,,,1719,1719,1719.0,HJHFJAOG_00503,MLMIAKCI_00823,AOHABJFI_00327,LCPJMJGF_01080
